Timeout (ms),Bio IK,Exploitative Fusion IK,Exploitative Iterative Fusion IK,Fusion IK,Iterative Fusion IK,Minimal Fusion IK
390,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
391,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
392,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
393,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
394,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
395,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
396,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
397,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
398,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
399,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
400,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
401,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
402,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
403,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
404,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
405,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
406,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
407,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
408,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
409,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
410,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
411,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
412,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
413,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
414,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
415,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
416,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
417,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
418,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
419,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
420,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
421,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
422,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
423,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
424,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
425,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
426,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
427,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
428,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
429,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
430,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
431,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
432,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
433,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
434,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
435,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
436,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
437,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
438,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
439,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
440,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
441,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
442,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
443,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
444,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
445,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
446,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
447,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
448,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
449,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
450,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
451,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
452,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
453,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
454,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
455,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
456,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
457,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
458,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
459,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
460,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
461,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
462,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
463,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
464,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
465,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
466,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
467,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
468,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
469,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
470,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
471,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
472,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
473,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
474,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
475,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
476,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
477,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
478,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
479,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
480,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
481,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
482,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
483,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
484,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
485,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
486,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
487,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
488,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
489,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
490,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
491,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
492,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
493,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
494,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
495,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
496,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
497,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
498,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
499,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
500,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
501,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
502,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
503,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
504,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
505,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
506,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
507,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
508,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
509,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
510,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
511,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
512,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
513,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
514,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
515,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
516,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
517,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
518,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
519,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
520,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
521,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
522,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
523,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
524,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
525,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
526,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
527,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
528,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
529,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
530,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
531,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
532,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
533,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
534,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
535,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
536,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
537,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
538,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
539,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
540,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
541,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
542,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
543,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
544,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
545,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
546,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
547,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
548,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
549,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
550,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
551,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
552,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
553,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
554,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
555,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
556,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
557,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
558,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
559,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
560,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
561,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
562,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
563,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
564,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
565,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
566,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
567,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
568,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
569,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
570,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
571,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
572,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
573,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
574,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
575,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
576,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
577,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
578,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
579,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
580,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
581,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
582,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
583,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
584,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
585,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
586,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
587,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
588,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
589,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
590,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
591,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
592,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
593,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
594,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
595,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
596,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
597,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
598,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
599,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
600,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
601,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
602,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
603,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
604,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
605,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
606,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
607,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
608,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
609,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
610,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
611,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
612,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
613,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
614,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
615,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
616,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
617,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
618,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
619,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
620,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
621,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
622,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
623,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
624,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
625,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
626,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
627,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
628,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
629,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
630,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
631,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
632,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
633,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
634,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
635,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
636,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
637,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
638,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
639,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
640,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
641,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
642,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
643,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
644,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
645,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
646,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
647,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
648,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
649,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
650,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
651,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
652,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
653,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
654,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
655,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
656,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
657,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
658,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
659,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
660,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
661,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
662,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
663,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
664,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
665,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
666,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
667,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
668,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
669,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
670,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
671,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
672,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
673,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
674,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
675,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
676,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
677,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
678,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
679,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
680,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
681,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
682,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
683,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
684,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
685,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
686,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
687,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
688,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
689,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
690,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
691,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
692,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
693,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
694,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
695,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
696,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
697,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
698,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
699,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
700,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
701,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
702,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
703,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
704,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
705,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
706,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
707,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
708,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
709,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
710,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
711,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
712,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
713,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
714,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
715,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
716,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
717,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
718,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
719,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
720,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
721,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
722,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
723,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
724,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
725,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
726,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
727,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
728,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
729,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
730,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
731,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
732,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
733,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
734,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
735,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
736,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
737,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
738,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
739,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
740,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
741,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
742,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
743,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
744,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
745,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
746,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
747,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
748,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
749,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
750,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
751,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
752,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
753,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
754,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
755,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
756,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
757,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
758,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
759,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
760,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
761,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
762,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
763,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
764,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
765,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
766,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
767,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
768,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
769,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
770,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
771,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
772,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
773,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
774,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
775,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
776,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
777,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
778,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
779,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
780,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
781,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
782,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
783,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
784,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
785,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
786,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
787,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
788,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
789,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
790,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
791,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
792,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
793,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
794,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
795,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
796,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
797,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
798,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,,
